6,2009/5/16 1:14,3997675,11642486,144,0,0
6,2009/5/16 1:21,3996599,11642958,0,668,1
6,2009/5/16 1:34,3987491,11645212,246,0,0
6,2009/5/16 1:38,3988855,11643855,351,1749,1
6,2009/5/16 1:44,3989544,11641069,177,154,0
6,2009/5/16 2:06,3993327,11642880,0,668,1
6,2009/5/16 2:09,3994229,11643835,357,977,0
6,2009/5/16 2:27,3993244,11642886,273,102,1
6,2009/5/16 2:34,3990818,11640892,246,0,0
6,2009/5/16 2:35,3990817,11640762,297,411,1
6,2009/5/16 2:58,3989047,11621986,180,51,0
6,2009/5/16 6:46,3999162,11637005,147,1080,1
6,2009/5/16 7:09,4000685,11633033,159,1183,0
6,2009/5/16 8:01,3995397,11626951,174,1286,1
6,2009/5/16 8:15,3998027,11635315,258,102,0
6,2009/5/16 8:15,3998019,11635145,264,1028,1
6,2009/5/16 8:24,3999165,11633086,345,308,0
6,2009/5/16 10:29,3992699,11619140,186,0,1
6,2009/5/16 10:41,3990616,11620985,186,0,0
6,2009/5/16 11:24,3992771,11626237,90,823,1
6,2009/5/16 11:31,3993632,11626941,240,0,0
6,2009/5/16 11:32,3993630,11626862,309,411,1
6,2009/5/16 11:52,3994514,11633574,75,668,0
6,2009/5/16 11:58,3995066,11634181,165,1028,1
6,2009/5/16 11:58,3995038,11634190,165,1028,0
6,2009/5/16 11:58,3995018,11634196,165,1028,1
6,2009/5/16 12:20,3992201,11631631,174,0,0
6,2009/5/16 12:22,3992231,11631639,81,565,1
6,2009/5/16 12:42,3991280,11637239,33,0,0
6,2009/5/16 12:42,3991280,11637239,108,0,1
6,2009/5/16 12:42,3991280,11637240,96,51,0
6,2009/5/16 13:00,3992744,11630433,357,1028,1
6,2009/5/16 13:08,3993095,11633641,105,308,0
6,2009/5/16 13:10,3992683,11633689,87,823,1
6,2009/5/16 13:10,3992683,11633708,87,668,0
6,2009/5/16 13:10,3992685,11633734,81,0,1
6,2009/5/16 13:20,3995089,11632828,246,205,0
6,2009/5/16 13:22,3995385,11631750,351,1131,1
6,2009/5/16 13:35,3997462,11630399,57,0,0
6,2009/5/16 13:42,3998418,11629576,267,514,1
6,2009/5/16 14:13,3982224,11630713,6,102,0
6,2009/5/16 14:31,3982952,11635172,87,771,1
6,2009/5/16 14:41,3983670,11640039,27,0,0
6,2009/5/16 14:45,3984540,11639951,336,514,1
6,2009/5/16 15:16,3983972,11631438,102,0,0
6,2009/5/16 15:16,3983964,11631506,99,771,1
6,2009/5/16 16:00,3994338,11642106,270,0,0
6,2009/5/16 16:02,3994610,11641933,3,308,1
6,2009/5/16 16:02,3994805,11642089,84,1286,0
7,2009/5/16 0:04,4001009,11642970,180,565,1
7,2009/5/16 0:01,4000778,11641882,90,2006,0
7,2009/5/16 0:04,4000999,11642969,177,514,1
7,2009/5/16 0:13,3999217,11642331,0,0,0
